Number,Race,Race Grouping,Gender,Age,Incarcerated/Supervised,Supervision Type,Sentence Type,Aggregate Sentence Length,Province,Marital Status,Religion
19570,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,1496,BRITISH COLUMBIA,SINGLE,NONE
19571,ARAB/WEST ASIAN,Non Indigenous,MALE,39,Supervised,SR,DETERMINATE,1202,NEW BRUNSWICK,COMMON LAW,MUSLIM
19572,BLACK,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,2379,ALBERTA,MARRIED,MUSLIM
19573,BLACK,Non Indigenous,MALE,38,Supervised,SR,DETERMINATE,1827,ONTARIO,SINGLE,CHRI NON SPEC
19574,WHITE,Non Indigenous,MALE,34,Supervised,SR,DETERMINATE,1096,MANITOBA,SINGLE,CHRI NON SPEC
19575,WHITE,Non Indigenous,MALE,40,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NONE
19576,BLACK,Non Indigenous,MALE,29,Supervised,FP,DETERMINATE,731,BRITISH COLUMBIA,SINGLE,NOT STATED
19577,METIS,Indigenous,MALE,30,Incarcerated,,DETERMINATE,1461,ONTARIO,COMMON LAW,CHRI NON SPEC
19578,WHITE,Non Indigenous,MALE,53,Supervised,FP,INDETERMINATE,0,NEW BRUNSWICK,COMMON LAW,CATH NON-SPEC
19579,WHITE,Non Indigenous,MALE,24,Supervised,FP,DETERMINATE,1633,NEW BRUNSWICK,SINGLE,PAGAN
19580,OTHER,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,1380,BRITISH COLUMBIA,SINGLE,SIKH
19581,BLACK,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,1143,ALBERTA,SINGLE,MUSLIM
19582,WHITE,Non Indigenous,FEMALE,50,Incarcerated,,DETERMINATE,1919,ONTARIO,DIVORCED,JUDAISM
19583,NORTH AMERICAN,Indigenous,MALE,44,Incarcerated,,DETERMINATE,1217,BRITISH COLUMBIA,MARRIED,NATIVE SPIRITUA
19584,METIS,Indigenous,MALE,47,Supervised,SR,DETERMINATE,731,QUEBEC,COMMON LAW,CATH NON-SPEC
19585,WHITE,Non Indigenous,MALE,51,Incarcerated,,DETERMINATE,731,ONTARIO,DIVORCED,NONE
19586,INUIT,Indigenous,MALE,45,Supervised,LTSO,DETERMINATE,3653,ONTARIO,SINGLE,CATHOLIC - ROMA
19587,WHITE,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,792,ALBERTA,SINGLE,NONE
19588,WHITE,Non Indigenous,MALE,68,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
19589,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,1461,ALBERTA,SINGLE,CHRI NON SPEC
19590,WHITE,Non Indigenous,MALE,39,Supervised,DP,DETERMINATE,912,ONTARIO,SINGLE,NONE
19591,WHITE,Non Indigenous,MALE,48,Supervised,SR,DETERMINATE,4108,BRITISH COLUMBIA,MARRIED,CATHOLIC - ROMA
19592,BLACK,Non Indigenous,MALE,47,Supervised,DP,DETERMINATE,3652,QUEBEC,SINGLE,MUSLIM
19593,BLACK,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,943,ONTARIO,COMMON LAW,CATH NON-SPEC
19594,METIS,Indigenous,MALE,52,Incarcerated,,DETERMINATE,2101,SASKATCHEWAN,SINGLE,NONE
19595,,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,3287,ONTARIO,UNKNOWN,
19596,NORTH AMERICAN,Indigenous,MALE,32,Incarcerated,,DETERMINATE,994,SASKATCHEWAN,UNKNOWN,
19597,WHITE,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,2183,NOVA SCOTIA,SINGLE,MUSLIM
19598,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,DETERMINATE,913,ALBERTA,COMMON LAW,NATIVE SPIRITUA
19599,WHITE,Non Indigenous,FEMALE,27,Incarcerated,,DETERMINATE,731,NOVA SCOTIA,COMMON LAW,
19600,WHITE,Non Indigenous,MALE,28,Supervised,FP,DETERMINATE,1096,ALBERTA,COMMON LAW,NONE
19601,WHITE,Non Indigenous,MALE,38,Supervised,SR,DETERMINATE,2011,ONTARIO,SINGLE,NONE
19602,WHITE,Non Indigenous,MALE,39,Supervised,SR,DETERMINATE,979,BRITISH COLUMBIA,SINGLE,NONE
19603,MULTIRAC/ETHNIC,Non Indigenous,MALE,30,Supervised,DP,DETERMINATE,1261,ONTARIO,COMMON LAW,MUSLIM
19604,WHITE,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,1826,ONTARIO,COMMON LAW,GREEK ORTHODOX
19605,,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,914,ONTARIO,UNKNOWN,
19606,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,973,BRITISH COLUMBIA,SINGLE,MUSLIM
19607,WHITE,Non Indigenous,MALE,35,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,NONE
19608,WHITE,Non Indigenous,MALE,35,Supervised,FP,DETERMINATE,804,ONTARIO,COMMON LAW,CATHOLIC - ROMA
19609,WHITE,Non Indigenous,MALE,41,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
19610,,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,731,ONTARIO,UNKNOWN,
19611,WHITE,Non Indigenous,MALE,74,Incarcerated,,DETERMINATE,1961,ONTARIO,UNKNOWN,CATHOLIC - ROMA
19612,BLACK,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,2229,ONTARIO,UNKNOWN,
19613,BLACK,Non Indigenous,MALE,56,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,ANGLICAN(EPIS.
19614,WHITE,Non Indigenous,MALE,45,Supervised,DP,DETERMINATE,1461,ALBERTA,SEPARATED,NOT STATED
19615,WHITE,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,1917,QUEBEC,UNKNOWN,CATH NON-SPEC
19616,METIS,Indigenous,MALE,57,Incarcerated,,INDETERMINATE,0,MANITOBA,DIVORCED,CATHOLIC - ROMA
19617,WHITE,Non Indigenous,MALE,39,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,MUSLIM
19618,WHITE,Non Indigenous,MALE,42,Supervised,FP,DETERMINATE,1735,ALBERTA,SINGLE,CHRI NON SPEC
19619,BLACK,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1913,ONTARIO,COMMON LAW,RASTAFARIAN
19620,WHITE,Non Indigenous,MALE,56,Incarcerated,,DETERMINATE,1461,QUEBEC,DIVORCED,CATH NON-SPEC
19621,WHITE,Non Indigenous,MALE,39,Supervised,SR,DETERMINATE,1371,QUEBEC,COMMON LAW,CATH NON-SPEC
19622,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1279,QUEBEC,SINGLE,CATH NON-SPEC
19623,,Non Indigenous,MALE,64,Incarcerated,,DETERMINATE,1096,ONTARIO,UNKNOWN,
19624,S. E. ASIAN,Non Indigenous,MALE,54,Incarcerated,,DETERMINATE,3951,ONTARIO,DIVORCED,BUDDHIST
19625,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,3369,ALBERTA,SINGLE,NOT STATED
19626,NORTH AMERICAN,Indigenous,MALE,32,Supervised,SR,DETERMINATE,915,ALBERTA,COMMON LAW,CATHOLIC - ROMA
19627,NORTH AMERICAN,Indigenous,MALE,40,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,NATIVE SPIRITUA
19628,WHITE,Non Indigenous,MALE,54,Incarcerated,,DETERMINATE,933,QUEBEC,COMMON LAW,CATH NON-SPEC
19629,NORTH AMERICAN,Indigenous,MALE,55,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,MARRIED,NATIVE SPIRITUA
19630,NORTH AMERICAN,Indigenous,MALE,50,Incarcerated,,INDETERMINATE,0,QUEBEC,SEPARATED,PROT NON-SPEC
19631,WHITE,Non Indigenous,MALE,53,Incarcerated,,DETERMINATE,4710,NEW BRUNSWICK,COMMON LAW,UNITED CHURCH
19632,WHITE,Non Indigenous,MALE,60,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
19633,ARAB/WEST ASIAN,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,4626,ONTARIO,SINGLE,MUSLIM
19634,WHITE,Non Indigenous,MALE,35,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
19635,WHITE,Non Indigenous,MALE,22,Supervised,DP,DETERMINATE,1461,NOVA SCOTIA,COMMON LAW,NOT STATED
19636,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,854,NOVA SCOTIA,COMMON LAW,NOT STATED
19637,NORTH AMERICAN,Indigenous,MALE,52,Supervised,LTSO,DETERMINATE,1826,QUEBEC,MARRIED,CHRISTIAN REFOR
19638,WHITE,Non Indigenous,MALE,21,Supervised,FP,DETERMINATE,1369,NFLD AND LAB,COMMON LAW,
19639,WHITE,Non Indigenous,MALE,50,Incarcerated,,DETERMINATE,1795,QUEBEC,COMMON LAW,CATH NON-SPEC
19640,BLACK,Non Indigenous,MALE,35,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,MUSLIM
19641,ARAB/WEST ASIAN,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,3837,ONTARIO,SINGLE,MUSLIM
19642,METIS,Indigenous,MALE,65,Incarcerated,,INDETERMINATE,0,ALBERTA,MARRIED,CATH NON-SPEC
19643,WHITE,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,4155,MANITOBA,SINGLE,CATH NON-SPEC
19644,NORTH AMERICAN,Indigenous,MALE,27,Incarcerated,,DETERMINATE,1430,ALBERTA,COMMON LAW,CHRI NON SPEC
19645,WHITE,Non Indigenous,MALE,28,Supervised,FP,DETERMINATE,731,ALBERTA,SINGLE,ANGLICAN(EPIS.
19646,WHITE,Non Indigenous,MALE,61,Incarcerated,,DETERMINATE,3805,ONTARIO,SINGLE,PROT NON-SPEC
19647,NORTH AMERICAN,Indigenous,FEMALE,56,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SEPARATED,CATHOLIC - ROMA
19648,WHITE,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,1308,ONTARIO,SINGLE,NONE
19649,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,3561,QUEBEC,COMMON LAW,CATH NON-SPEC
19650,WHITE,Non Indigenous,MALE,32,Supervised,FP,DETERMINATE,1461,ALBERTA,COMMON LAW,NONE
19651,WHITE,Non Indigenous,MALE,56,Incarcerated,,DETERMINATE,1757,QUEBEC,SINGLE,CATH NON-SPEC
19652,NORTH AMERICAN,Indigenous,MALE,36,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,NOT STATED
19653,WHITE,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,2070,NEW BRUNSWICK,COMMON LAW,NOT STATED
19654,WHITE,Non Indigenous,MALE,40,Supervised,SR,DETERMINATE,1339,QUEBEC,SINGLE,CATH NON-SPEC
19655,WHITE,Non Indigenous,FEMALE,61,Supervised,DP,DETERMINATE,738,QUEBEC,MARRIED,CATH NON-SPEC
19656,WHITE,Non Indigenous,MALE,52,Supervised,FP,DETERMINATE,1954,ALBERTA,MARRIED,NONE
19657,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1400,QUEBEC,COMMON LAW,CATH NON-SPEC
19658,NORTH AMERICAN,Indigenous,MALE,29,Incarcerated,,DETERMINATE,1827,BRITISH COLUMBIA,COMMON LAW,NATIVE SPIRITUA
19659,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,868,ONTARIO,SEPARATED,ATHEIST
19660,WHITE,Non Indigenous,MALE,76,Incarcerated,,INDETERMINATE,0,ONTARIO,WIDOW(ER),CATHOLIC - ROMA
19661,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,8355,QUEBEC,COMMON LAW,CATH NON-SPEC
19662,WHITE,Non Indigenous,MALE,62,Supervised,FP,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
19663,WHITE,Non Indigenous,FEMALE,41,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,ANGLICAN(EPIS.
19664,FILIPINO,Non Indigenous,MALE,42,Supervised,FP,DETERMINATE,1096,ALBERTA,COMMON LAW,CATH NON-SPEC
19665,METIS,Indigenous,MALE,30,Supervised,FP,DETERMINATE,1096,ALBERTA,SINGLE,PAGAN
19666,NORTH AMERICAN,Indigenous,MALE,39,Incarcerated,,DETERMINATE,1492,ALBERTA,SINGLE,CHRI NON SPEC
19667,WHITE,Non Indigenous,MALE,75,Supervised,SR,DETERMINATE,1461,QUEBEC,MARRIED,CATH NON-SPEC
19668,NORTH AMERICAN,Indigenous,MALE,42,Supervised,DP,DETERMINATE,731,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
19669,WHITE,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,912,ALBERTA,SINGLE,WICCA
19670,BLACK,Non Indigenous,MALE,34,Supervised,DP,DETERMINATE,731,NOVA SCOTIA,COMMON LAW,ATHEIST
19671,WHITE,Non Indigenous,MALE,42,Supervised,SR,DETERMINATE,915,BRITISH COLUMBIA,SINGLE,NOT STATED
19672,EURO.-EASTERN,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,792,ALBERTA,SEPARATED,OTHER
19673,WHITE,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,1205,ALBERTA,SINGLE,NONE
19674,WHITE,Non Indigenous,MALE,45,Supervised,SR,DETERMINATE,1461,QUEBEC,COMMON LAW,CATH NON-SPEC
19675,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,731,ONTARIO,COMMON LAW,CATHOLIC - ROMA
19676,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1096,ONTARIO,UNKNOWN,
19677,WHITE,Non Indigenous,MALE,57,Supervised,FP,DETERMINATE,2010,ONTARIO,COMMON LAW,CATHOLIC - ROMA
19678,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,761,NOVA SCOTIA,SINGLE,
19679,LATIN AMERICAN,Non Indigenous,MALE,23,Supervised,SR,DETERMINATE,843,QUEBEC,COMMON LAW,MUSLIM
19680,ASI-E/SOUTHEAST,Non Indigenous,MALE,24,Supervised,SR,DETERMINATE,868,BRITISH COLUMBIA,SINGLE,NOT STATED
19681,NORTH AMERICAN,Indigenous,MALE,24,Incarcerated,,DETERMINATE,1431,ALBERTA,SINGLE,NOT STATED
19682,WHITE,Non Indigenous,MALE,55,Incarcerated,,INDETERMINATE,0,ONTARIO,WIDOW(ER),PROT NON-SPEC
19683,NORTH AMERICAN,Indigenous,MALE,39,Incarcerated,,DETERMINATE,976,ALBERTA,MARRIED,CATHOLIC - ROMA
19684,BLACK,Non Indigenous,MALE,46,Supervised,SR,DETERMINATE,1827,QUEBEC,COMMON LAW,MUSLIM
19685,BLACK,Non Indigenous,MALE,31,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CHRISTIAN REFOR
19686,NORTH AMERICAN,Indigenous,MALE,24,Incarcerated,,DETERMINATE,1827,MANITOBA,SINGLE,NATIVE SPIRITUA
19687,WHITE,Non Indigenous,MALE,46,Supervised,FP,DETERMINATE,1281,QUEBEC,SINGLE,CATHOLIC - ROMA
19688,WHITE,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,732,QUEBEC,SINGLE,CATHOLIC - GREE
19689,NORTH AMERICAN,Indigenous,MALE,34,Incarcerated,,DETERMINATE,2137,ALBERTA,SINGLE,NOT STATED
19690,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,2922,ONTARIO,SINGLE,CATHOLIC - ROMA
19691,NORTH AMERICAN,Indigenous,MALE,32,Incarcerated,,DETERMINATE,1096,ONTARIO,COMMON LAW,QUAKER SOCIETY
19692,BLACK,Non Indigenous,MALE,25,Supervised,SR,DETERMINATE,1369,ONTARIO,COMMON LAW,NONE
19693,ASIAN-WEST,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,947,ALBERTA,SINGLE,HINDU
19694,NORTH AMERICAN,Indigenous,MALE,29,Incarcerated,,DETERMINATE,1096,SASKATCHEWAN,UNKNOWN,
19695,WHITE,Non Indigenous,MALE,38,Supervised,DP,DETERMINATE,732,ALBERTA,SEPARATED,NOT STATED
19696,NORTH AMERICAN,Indigenous,MALE,40,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,MUSLIM
19697,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,1096,BRITISH COLUMBIA,SINGLE,BUDDHIST
19698,LATIN AMERICAN,Non Indigenous,MALE,41,Supervised,FP,DETERMINATE,912,ONTARIO,MARRIED,CATHOLIC - ROMA
19699,WHITE,Non Indigenous,MALE,43,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,NONE
19700,WHITE,Non Indigenous,MALE,24,Supervised,DP,DETERMINATE,1280,ONTARIO,COMMON LAW,AGNOSTIC
19701,NORTH AMERICAN,Indigenous,MALE,25,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,NATIVE SPIRITUA
19702,WHITE,Non Indigenous,MALE,46,Supervised,SR,DETERMINATE,1370,ALBERTA,DIVORCED,ANGLICAN(EPIS.
19703,WHITE,Non Indigenous,MALE,47,Supervised,FP,DETERMINATE,731,ONTARIO,MARRIED,NONE
19704,WHITE,Non Indigenous,MALE,62,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,DIVORCED,ANGLICAN(EPIS.
19705,WHITE,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,2557,QUEBEC,SINGLE,CATH NON-SPEC
19706,WHITE,Non Indigenous,FEMALE,33,Incarcerated,,DETERMINATE,3133,ONTARIO,COMMON LAW,UNITED CHURCH
19707,BLACK,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,823,QUEBEC,SINGLE,CATH NON-SPEC
19708,WHITE,Non Indigenous,MALE,41,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,DIVORCED,NONE
19709,WHITE,Non Indigenous,MALE,29,Supervised,DP,DETERMINATE,1826,ONTARIO,COMMON LAW,NONE
19710,WHITE,Non Indigenous,MALE,27,Supervised,FP,DETERMINATE,731,ALBERTA,COMMON LAW,NONE
19711,,Non Indigenous,MALE,49,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,UNKNOWN,CATHOLIC - ROMA
19712,OTHER,Non Indigenous,MALE,45,Supervised,SR,DETERMINATE,3836,ALBERTA,COMMON LAW,MUSLIM
19713,WHITE,Non Indigenous,MALE,55,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,BUDDHIST
19714,METIS,Indigenous,MALE,51,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,COMMON LAW,CATHOLIC - NATI
19715,WHITE,Non Indigenous,MALE,53,Supervised,SR,DETERMINATE,904,ONTARIO,DIVORCED,CATHOLIC - ROMA
19716,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1331,QUEBEC,COMMON LAW,UKRANIAN ORTHOD
19717,NORTH AMERICAN,Indigenous,MALE,36,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,NATIVE SPIRITUA
19718,NORTH AMERICAN,Indigenous,MALE,39,Incarcerated,,INDETERMINATE,0,NOVA SCOTIA,MARRIED,NONE
19719,WHITE,Non Indigenous,MALE,55,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,ATHEIST
19720,METIS,Indigenous,MALE,61,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
19721,WHITE,Non Indigenous,MALE,27,Supervised,DP,DETERMINATE,1073,ONTARIO,DIVORCED,CHRI NON SPEC
19722,WHITE,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,1126,NOVA SCOTIA,SINGLE,CATH NON-SPEC
19723,WHITE,Non Indigenous,MALE,41,Supervised,DP,DETERMINATE,3287,ONTARIO,COMMON LAW,CHRI NON SPEC
19724,WHITE,Non Indigenous,MALE,46,Incarcerated,,DETERMINATE,1155,ALBERTA,COMMON LAW,CATHOLIC - ROMA
19725,WHITE,Non Indigenous,MALE,66,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,PROT NON-SPEC
19726,WHITE,Non Indigenous,MALE,67,Supervised,FP,DETERMINATE,7239,ONTARIO,DIVORCED,NONE
19727,WHITE,Non Indigenous,FEMALE,28,Supervised,SR,DETERMINATE,765,ALBERTA,COMMON LAW,NOT STATED
19728,LATIN AMERICAN,Non Indigenous,MALE,27,Supervised,FP,DETERMINATE,974,ONTARIO,SINGLE,CATHOLIC - ROMA
19729,NORTH AMERICAN,Indigenous,MALE,48,Incarcerated,,DETERMINATE,4383,ONTARIO,COMMON LAW,NATIVE SPIRITUA
19730,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,2406,QUEBEC,COMMON LAW,CATH NON-SPEC
19731,WHITE,Non Indigenous,MALE,44,Supervised,SR,DETERMINATE,776,ONTARIO,SINGLE,PROT NON-SPEC
19732,BLACK,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,1522,ONTARIO,COMMON LAW,MUSLIM
19733,WHITE,Non Indigenous,FEMALE,26,Supervised,SR,DETERMINATE,913,BRITISH COLUMBIA,COMMON LAW,NONE
19734,NORTH AMERICAN,Indigenous,MALE,24,Incarcerated,,DETERMINATE,980,ALBERTA,SINGLE,NONE
19735,WHITE,Non Indigenous,MALE,54,Incarcerated,,INDETERMINATE,0,ALBERTA,COMMON LAW,NONE
19736,WHITE,Non Indigenous,MALE,31,Supervised,FP,DETERMINATE,1430,ONTARIO,COMMON LAW,PROT NON-SPEC
19737,METIS,Indigenous,MALE,37,Incarcerated,,DETERMINATE,6634,QUEBEC,SINGLE,NONE
19738,WHITE,Non Indigenous,MALE,71,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,MUSLIM
19739,WHITE,Non Indigenous,MALE,43,Supervised,FP,DETERMINATE,1082,NEW BRUNSWICK,SEPARATED,CATHOLIC - ROMA
19740,WHITE,Non Indigenous,MALE,57,Supervised,SR,DETERMINATE,5479,QUEBEC,SINGLE,BUDDHIST
19741,WHITE,Non Indigenous,MALE,50,Incarcerated,,DETERMINATE,2283,NEW BRUNSWICK,COMMON LAW,PROT NON-SPEC
19742,CHINESE,Non Indigenous,MALE,39,Supervised,FP,DETERMINATE,2741,ONTARIO,MARRIED,BUDDHIST
19743,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,745,ALBERTA,SINGLE,NONE
19744,BLACK,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1004,QUEBEC,SINGLE,PRESBYTERIAN
19745,WHITE,Non Indigenous,MALE,50,Incarcerated,,DETERMINATE,731,QUEBEC,COMMON LAW,CATHOLIC - ROMA
19746,S. E. ASIAN,Non Indigenous,MALE,29,Supervised,FP,DETERMINATE,1734,ONTARIO,SINGLE,CHRI NON SPEC
19747,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,1095,ONTARIO,SINGLE,CATHOLIC - ROMA
19748,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,1462,BRITISH COLUMBIA,SINGLE,NONE
19749,WHITE,Non Indigenous,MALE,74,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
19750,NORTH AMERICAN,Indigenous,FEMALE,28,Incarcerated,,DETERMINATE,1781,BRITISH COLUMBIA,SINGLE,MUSLIM
19751,WHITE,Non Indigenous,MALE,51,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
19752,WHITE,Non Indigenous,MALE,55,Supervised,FP,DETERMINATE,1278,QUEBEC,SINGLE,CATH NON-SPEC
19753,WHITE,Non Indigenous,MALE,27,Supervised,SR,DETERMINATE,1399,QUEBEC,SINGLE,CATH NON-SPEC
19754,MULTIRAC/ETHNIC,Non Indigenous,MALE,35,Supervised,SR,DETERMINATE,1706,MANITOBA,COMMON LAW,OTHER
19755,WHITE,Non Indigenous,MALE,64,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,ANGLICAN(EPIS.
19756,S. E. ASIAN,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,4080,QUEBEC,COMMON LAW,CATH NON-SPEC
19757,LATIN AMERICAN,Non Indigenous,MALE,44,Supervised,DP,INDETERMINATE,0,ONTARIO,COMMON LAW,OTHER
19758,WHITE,Non Indigenous,FEMALE,45,Supervised,DP,DETERMINATE,929,BRITISH COLUMBIA,COMMON LAW,NONE
19759,WHITE,Non Indigenous,MALE,51,Incarcerated,,DETERMINATE,4536,QUEBEC,SINGLE,CATH NON-SPEC
19760,WHITE,Non Indigenous,MALE,41,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,MUSLIM
19761,SOUTH ASIAN,Non Indigenous,MALE,33,Supervised,DP,DETERMINATE,2192,ALBERTA,MARRIED,
19762,METIS,Indigenous,MALE,37,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
19763,WHITE,Non Indigenous,MALE,35,Supervised,SR,DETERMINATE,2480,ONTARIO,COMMON LAW,CHRISTIAN REFOR
19764,NORTH AMERICAN,Indigenous,MALE,30,Incarcerated,,DETERMINATE,1583,SASKATCHEWAN,SINGLE,PROT NON-SPEC
19765,WHITE,Non Indigenous,MALE,60,Incarcerated,,DETERMINATE,4932,QUEBEC,COMMON LAW,CATH NON-SPEC
19766,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,1348,ALBERTA,DIVORCED,CHRI NON SPEC
19767,METIS,Indigenous,MALE,34,Incarcerated,,DETERMINATE,1731,BRITISH COLUMBIA,SINGLE,WICCA
19768,METIS,Indigenous,MALE,25,Incarcerated,,DETERMINATE,798,QUEBEC,UNKNOWN,
19769,METIS,Indigenous,MALE,45,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
19770,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,3044,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
19771,WHITE,Non Indigenous,FEMALE,38,Supervised,DP,DETERMINATE,731,QUEBEC,SINGLE,CATH NON-SPEC
19772,WHITE,Non Indigenous,MALE,49,Supervised,DP,INDETERMINATE,0,QUEBEC,DIVORCED,CATH NON-SPEC
19773,WHITE,Non Indigenous,MALE,52,Incarcerated,,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
19774,WHITE,Non Indigenous,MALE,38,Supervised,SR,DETERMINATE,1475,QUEBEC,COMMON LAW,CATH NON-SPEC
19775,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,1461,MANITOBA,COMMON LAW,NONE
19776,NORTH AMERICAN,Indigenous,MALE,20,Incarcerated,,DETERMINATE,2994,SASKATCHEWAN,SINGLE,
19777,NORTH AMERICAN,Indigenous,MALE,27,Incarcerated,,DETERMINATE,732,ALBERTA,COMMON LAW,NATIVE SPIRITUA
19778,NORTH AMERICAN,Indigenous,MALE,55,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,CATH NON-SPEC
19779,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,3610,ONTARIO,SINGLE,CHRISTIAN REFOR
19780,SOUTH ASIAN,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,3714,BRITISH COLUMBIA,MARRIED,SIKH
