Number,Race,Race Grouping,Gender,Age,Incarcerated/Supervised,Supervision Type,Sentence Type,Aggregate Sentence Length,Province,Marital Status,Religion
16805,WHITE,Non Aboriginal,MALE,34,Incarcerated,,DETERMINATE,730,BRITISH COLUMBI,COMMON LAW,CHRI NON SPEC
16806,FIRST NATIONS,Aboriginal,MALE,28,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,NATIVE SPIRITUA
16807,WHITE,Non Aboriginal,MALE,35,Incarcerated,,DETERMINATE,731,BRITISH COLUMBI,COMMON LAW,CHRI NON SPEC
16808,WHITE,Non Aboriginal,MALE,33,Incarcerated,,DETERMINATE,1034,BRITISH COLUMBI,SINGLE,CHRI NON SPEC
16809,WHITE,Non Aboriginal,MALE,30,Supervised,FP,DETERMINATE,2195,BRITISH COLUMBI,SINGLE,
16810,BLACK,Non Aboriginal,MALE,31,Supervised,SR,DETERMINATE,1096,BRITISH COLUMBI,COMMON LAW,OTHER
16811,METIS,Aboriginal,FEMALE,32,Supervised,DP,DETERMINATE,2191,BRITISH COLUMBI,SEPARATED,
16812,BLACK,Non Aboriginal,MALE,24,Supervised,SR-RES,DETERMINATE,1584,ONTARIO,COMMON LAW,CHRISTIAN REFOR
16813,S. E. ASIAN,Non Aboriginal,MALE,28,Supervised,SR,DETERMINATE,1510,ONTARIO,COMMON LAW,NONE
16814,FIRST NATIONS,Aboriginal,MALE,45,Incarcerated,,DETERMINATE,2191,ONTARIO,SINGLE,CATHOLIC - ROMA
16815,CARIBBEAN,Non Aboriginal,MALE,44,Incarcerated,,DETERMINATE,730,ONTARIO,MARRIED,CATHOLIC - ROMA
16816,WHITE,Non Aboriginal,MALE,63,Supervised,FP,INDETERMINATE,0,ONTARIO,COMMON LAW,PROT NON-SPEC
16817,BLACK,Non Aboriginal,FEMALE,22,Incarcerated,,DETERMINATE,1826,ONTARIO,SINGLE,CHRI NON SPEC
16818,S. E. ASIAN,Non Aboriginal,FEMALE,47,Incarcerated,,DETERMINATE,3006,ONTARIO,DIVORCED,BUDDHIST
16819,WHITE,Non Aboriginal,MALE,41,Supervised,SR-RES,DETERMINATE,2557,ONTARIO,SEPARATED,CATHOLIC - ROMA
16820,WHITE,Non Aboriginal,MALE,55,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,CATHOLIC - ROMA
16821,WHITE,Non Aboriginal,MALE,66,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,CATH NON-SPEC
16822,WHITE,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,731,ONTARIO,COMMON LAW,PROT NON-SPEC
16823,METIS,Aboriginal,MALE,27,Incarcerated,,DETERMINATE,912,ONTARIO,COMMON LAW,NONE
16824,WHITE,Non Aboriginal,MALE,54,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,BAPTIST
16825,FIRST NATIONS,Aboriginal,MALE,33,Incarcerated,,DETERMINATE,2831,ONTARIO,COMMON LAW,NATIVE SPIRITUA
16826,FIRST NATIONS,Aboriginal,MALE,27,Incarcerated,,DETERMINATE,2181,ONTARIO,COMMON LAW,NONE
16827,FIRST NATIONS,Aboriginal,MALE,63,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,OTHER
16828,METIS,Aboriginal,MALE,37,Incarcerated,,DETERMINATE,730,ONTARIO,COMMON LAW,ANGLICAN(EPIS.
16829,FIRST NATIONS,Aboriginal,MALE,29,Incarcerated,,DETERMINATE,1826,ONTARIO,COMMON LAW,NONE
16830,WHITE,Non Aboriginal,MALE,53,Supervised,FP,INDETERMINATE,0,ONTARIO,COMMON LAW,
16831,FIRST NATIONS,Aboriginal,MALE,50,Supervised,LTSO-RES,DETERMINATE,1461,ONTARIO,SINGLE,CATHOLIC - ROMA
16832,BLACK,Non Aboriginal,MALE,27,Incarcerated,,DETERMINATE,4201,ONTARIO,COMMON LAW,MUSLIM
16833,WHITE,Non Aboriginal,MALE,42,Supervised,FP,INDETERMINATE,0,ONTARIO,COMMON LAW,CATH NON-SPEC
16834,S. E. ASIAN,Non Aboriginal,MALE,39,Supervised,SR,DETERMINATE,1430,ONTARIO,SINGLE,BUDDHIST
16835,WHITE,Non Aboriginal,MALE,37,Incarcerated,,DETERMINATE,1095,ONTARIO,COMMON LAW,NONE
16836,FIRST NATIONS,Aboriginal,MALE,30,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,OTHER
16837,WHITE,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,1369,ONTARIO,COMMON LAW,CATHOLIC - ROMA
16838,WHITE,Non Aboriginal,MALE,39,Supervised,FP,DETERMINATE,1461,ONTARIO,COMMON LAW,PROT NON-SPEC
16839,WHITE,Non Aboriginal,MALE,53,Supervised,FP,INDETERMINATE,0,ONTARIO,DIVORCED,BAPTIST
16840,WHITE,Non Aboriginal,MALE,25,Incarcerated,,DETERMINATE,2008,BRITISH COLUMBI,SINGLE,NONE
16841,METIS,Aboriginal,MALE,43,Incarcerated,,DETERMINATE,1849,BRITISH COLUMBI,COMMON LAW,CHRI NON SPEC
16842,METIS,Aboriginal,MALE,22,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,
16843,WHITE,Non Aboriginal,MALE,48,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,WIDOW(ER),BAPTIST
16844,WHITE,Non Aboriginal,MALE,53,Supervised,SR,DETERMINATE,2192,BRITISH COLUMBI,SEPARATED,NONE
16845,WHITE,Non Aboriginal,MALE,62,Incarcerated,,DETERMINATE,4018,BRITISH COLUMBI,DIVORCED,NONE
16846,CHINESE,Non Aboriginal,MALE,31,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,BUDDHIST
16847,WHITE,Non Aboriginal,MALE,55,Supervised,SR,DETERMINATE,1461,BRITISH COLUMBI,SINGLE,NONE
16848,WHITE,Non Aboriginal,MALE,36,Incarcerated,,DETERMINATE,3318,BRITISH COLUMBI,COMMON LAW,NOT STATED
16849,WHITE,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,1076,BRITISH COLUMBI,UNKNOWN,
16850,BLACK,Non Aboriginal,MALE,40,Supervised,FP,DETERMINATE,3288,BRITISH COLUMBI,SINGLE,CATHOLIC - ROMA
16851,WHITE,Non Aboriginal,MALE,32,Supervised,SR-RES,DETERMINATE,1400,BRITISH COLUMBI,SINGLE,NONE
16852,WHITE,Non Aboriginal,MALE,27,Incarcerated,,DETERMINATE,1280,BRITISH COLUMBI,SINGLE,NONE
16853,WHITE,Non Aboriginal,MALE,64,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,PROT NON-SPEC
16854,FIRST NATIONS,Aboriginal,MALE,26,Supervised,DP,DETERMINATE,1004,BRITISH COLUMBI,SINGLE,NONE
16855,WHITE,Non Aboriginal,MALE,64,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,MARRIED,NOT STATED
16856,WHITE,Non Aboriginal,FEMALE,43,Supervised,DP,DETERMINATE,4051,BRITISH COLUMBI,DIVORCED,CATH NON-SPEC
16857,FIRST NATIONS,Aboriginal,MALE,37,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,CHRISTIAN & MIS
16858,FIRST NATIONS,Aboriginal,MALE,44,Supervised,LTSO-RES,DETERMINATE,1544,BRITISH COLUMBI,COMMON LAW,CATHOLIC - ROMA
16859,FIRST NATIONS,Aboriginal,FEMALE,55,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,NATIVE SPIRITUA
16860,WHITE,Non Aboriginal,MALE,56,Incarcerated,,DETERMINATE,1064,BRITISH COLUMBI,SINGLE,NONE
16861,FIRST NATIONS,Aboriginal,MALE,41,Incarcerated,,DETERMINATE,1218,BRITISH COLUMBI,SINGLE,NONE
16862,WHITE,Non Aboriginal,FEMALE,72,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,MARRIED,NONE
16863,WHITE,Non Aboriginal,MALE,43,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,JUDAISM
16864,WHITE,Non Aboriginal,MALE,47,Supervised,SR-RES,DETERMINATE,1977,BRITISH COLUMBI,SEPARATED,LUTHERAN
16865,METIS,Aboriginal,MALE,54,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,CHRI NON SPEC
16866,WHITE,Non Aboriginal,MALE,29,Incarcerated,,DETERMINATE,3196,BRITISH COLUMBI,SINGLE,CATHOLIC - ROMA
16867,WHITE,Non Aboriginal,MALE,33,Incarcerated,,DETERMINATE,1095,BRITISH COLUMBI,COMMON LAW,NONE
16868,WHITE,Non Aboriginal,MALE,52,Supervised,FP-RES,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,MUSLIM
16869,FIRST NATIONS,Aboriginal,MALE,37,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,MUSLIM
16870,S. E. ASIAN,Non Aboriginal,MALE,49,Incarcerated,,DETERMINATE,1461,BRITISH COLUMBI,SINGLE,SIKH
16871,BLACK,Non Aboriginal,MALE,41,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,MUSLIM
16872,WHITE,Non Aboriginal,MALE,36,Supervised,SR,DETERMINATE,976,BRITISH COLUMBI,MARRIED,CATHOLIC - ROMA
16873,WHITE,Non Aboriginal,MALE,49,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,OTHER
16874,WHITE,Non Aboriginal,MALE,47,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,CATH NON-SPEC
16875,FIRST NATIONS,Aboriginal,MALE,49,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,CATH NON-SPEC
16876,WHITE,Non Aboriginal,MALE,39,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,DIVORCED,CATHOLIC - ROMA
16877,WHITE,Non Aboriginal,MALE,46,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,RUSSIAN ORTHODO
16878,WHITE,Non Aboriginal,MALE,65,Supervised,SR-RES,DETERMINATE,1857,BRITISH COLUMBI,MARRIED,BUDDHIST
16879,FIRST NATIONS,Aboriginal,MALE,57,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,CATH NON-SPEC
16880,FIRST NATIONS,Aboriginal,MALE,47,Supervised,SR,DETERMINATE,914,BRITISH COLUMBI,MARRIED,NONE
16881,WHITE,Non Aboriginal,MALE,49,Incarcerated,,DETERMINATE,1461,BRITISH COLUMBI,SEPARATED,CHRI NON SPEC
16882,S. E. ASIAN,Non Aboriginal,MALE,42,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,WIDOW(ER),CHRISTIAN & MIS
16883,FIRST NATIONS,Aboriginal,MALE,44,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,OTHER
16884,METIS,Aboriginal,MALE,64,Supervised,SR,DETERMINATE,8674,BRITISH COLUMBI,COMMON LAW,JUDAISM
16885,WHITE,Non Aboriginal,MALE,60,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,CATH NON-SPEC
16886,WHITE,Non Aboriginal,MALE,52,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,DIVORCED,WORLDWIDE CHURC
16887,EURO.-WESTERN,Non Aboriginal,MALE,54,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,CATHOLIC - ROMA
16888,FIRST NATIONS,Aboriginal,MALE,64,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,MARRIED,CATH NON-SPEC
16889,FIRST NATIONS,Aboriginal,MALE,39,Incarcerated,,INDETERMINATE,0,MANITOBA,SINGLE,CHRISTIAN & MIS
16890,WHITE,Non Aboriginal,FEMALE,45,Incarcerated,,INDETERMINATE,0,ALBERTA,COMMON LAW,PROT NON-SPEC
16891,OCEANIA,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,2191,ALBERTA,COMMON LAW,HINDU
16892,METIS,Aboriginal,MALE,30,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,CATHOLIC - NATI
16893,WHITE,Non Aboriginal,MALE,29,Incarcerated,,DETERMINATE,1353,ALBERTA,SINGLE,CATH NON-SPEC
16894,WHITE,Non Aboriginal,FEMALE,44,Incarcerated,,DETERMINATE,1073,SASKATCHEWAN,COMMON LAW,LUTHERAN
16895,WHITE,Non Aboriginal,MALE,32,Supervised,FP,DETERMINATE,1643,MANITOBA,COMMON LAW,CATHOLIC - ROMA
16896,FIRST NATIONS,Aboriginal,MALE,36,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,NATIVE SPIRITUA
16897,WHITE,Non Aboriginal,MALE,31,Incarcerated,,DETERMINATE,1326,SASKATCHEWAN,COMMON LAW,CATH NON-SPEC
16898,METIS,Aboriginal,MALE,24,Supervised,DP,DETERMINATE,981,ALBERTA,SINGLE,NONE
16899,WHITE,Non Aboriginal,MALE,53,Incarcerated,,DETERMINATE,1035,MANITOBA,MARRIED,PROT NON-SPEC
16900,FIRST NATIONS,Aboriginal,MALE,21,Incarcerated,,DETERMINATE,883,MANITOBA,SINGLE,NATIVE SPIRITUA
16901,WHITE,Non Aboriginal,MALE,56,Supervised,FP,DETERMINATE,9357,ALBERTA,SINGLE,CATH NON-SPEC
16902,FIRST NATIONS,Aboriginal,MALE,30,Incarcerated,,DETERMINATE,5296,ALBERTA,SEPARATED,CATHOLIC - ROMA
16903,WHITE,Non Aboriginal,MALE,39,Supervised,FP,INDETERMINATE,0,MANITOBA,SINGLE,
16904,FIRST NATIONS,Aboriginal,MALE,28,Incarcerated,,DETERMINATE,1461,SASKATCHEWAN,COMMON LAW,NATIVE SPIRITUA
16905,S. E. ASIAN,Non Aboriginal,MALE,29,Incarcerated,,DETERMINATE,1461,BRITISH COLUMBI,COMMON LAW,CHRI NON SPEC
16906,ARAB/WEST ASIAN,Non Aboriginal,MALE,28,Supervised,DP,DETERMINATE,3834,BRITISH COLUMBI,SINGLE,NONE
16907,WHITE,Non Aboriginal,MALE,33,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,WICCA
16908,WHITE,Non Aboriginal,MALE,24,Incarcerated,,DETERMINATE,1012,BRITISH COLUMBI,SINGLE,NONE
16909,WHITE,Non Aboriginal,MALE,57,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,PROT NON-SPEC
16910,EAST INDIAN,Non Aboriginal,MALE,56,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,MARRIED,SIKH
16911,S. E. ASIAN,Non Aboriginal,MALE,31,Supervised,FP,DETERMINATE,915,BRITISH COLUMBI,SINGLE,BUDDHIST
16912,FIRST NATIONS,Aboriginal,MALE,29,Supervised,LTSO-RES,DETERMINATE,1827,BRITISH COLUMBI,MARRIED,NONE
16913,WHITE,Non Aboriginal,MALE,36,Incarcerated,,DETERMINATE,1532,BRITISH COLUMBI,COMMON LAW,CATHOLIC - ROMA
16914,WHITE,Non Aboriginal,MALE,48,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,NONE
16915,WHITE,Non Aboriginal,MALE,45,Incarcerated,,DETERMINATE,2557,BRITISH COLUMBI,SINGLE,NONE
16916,WHITE,Non Aboriginal,MALE,34,Supervised,FP,DETERMINATE,2191,BRITISH COLUMBI,SINGLE,OTHER
16917,WHITE,Non Aboriginal,MALE,60,Supervised,DP,INDETERMINATE,0,BRITISH COLUMBI,DIVORCED,CATH NON-SPEC
16918,WHITE,Non Aboriginal,MALE,31,Incarcerated,,DETERMINATE,975,BRITISH COLUMBI,MARRIED,NONE
16919,WHITE,Non Aboriginal,MALE,37,Incarcerated,,DETERMINATE,3106,BRITISH COLUMBI,SINGLE,BUDDHIST
16920,WHITE,Non Aboriginal,MALE,45,Incarcerated,,DETERMINATE,1369,BRITISH COLUMBI,SINGLE,NONE
16921,BLACK,Non Aboriginal,MALE,25,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,CHRI NON SPEC
16922,FIRST NATIONS,Aboriginal,MALE,45,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,PROT NON-SPEC
16923,WHITE,Non Aboriginal,MALE,29,Supervised,SR-RES,DETERMINATE,3837,BRITISH COLUMBI,SINGLE,MENNONITE
16924,FIRST NATIONS,Aboriginal,MALE,36,Supervised,FP,DETERMINATE,731,BRITISH COLUMBI,MARRIED,NONE
16925,BLACK,Non Aboriginal,MALE,23,Incarcerated,,DETERMINATE,1675,BRITISH COLUMBI,COMMON LAW,CATHOLIC - ROMA
16926,FIRST NATIONS,Aboriginal,MALE,32,Incarcerated,,DETERMINATE,2041,BRITISH COLUMBI,SINGLE,NATIVE SPIRITUA
16927,WHITE,Non Aboriginal,MALE,40,Supervised,SR,DETERMINATE,6575,BRITISH COLUMBI,COMMON LAW,NONE
16928,S. E. ASIAN,Non Aboriginal,MALE,25,Supervised,DP,DETERMINATE,3653,BRITISH COLUMBI,SINGLE,SIKH
16929,WHITE,Non Aboriginal,MALE,41,Supervised,DP,DETERMINATE,6575,BRITISH COLUMBI,COMMON LAW,NONE
16930,OTHER,Non Aboriginal,MALE,23,Incarcerated,,DETERMINATE,753,BRITISH COLUMBI,SINGLE,SIKH
16931,WHITE,Non Aboriginal,MALE,38,Supervised,SR,DETERMINATE,1007,BRITISH COLUMBI,SINGLE,NONE
16932,ASIATIC,Non Aboriginal,MALE,54,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,MARRIED,OTHER
16933,WHITE,Non Aboriginal,MALE,24,Incarcerated,,DETERMINATE,1811,BRITISH COLUMBI,COMMON LAW,NONE
16934,MULTIRAC/ETHNIC,Non Aboriginal,MALE,35,Incarcerated,,DETERMINATE,853,BRITISH COLUMBI,MARRIED,MUSLIM
16935,WHITE,Non Aboriginal,MALE,44,Supervised,SR,DETERMINATE,731,BRITISH COLUMBI,COMMON LAW,NONE
16936,WHITE,Non Aboriginal,MALE,77,Incarcerated,,DETERMINATE,4383,BRITISH COLUMBI,DIVORCED,PROT NON-SPEC
16937,WHITE,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,1612,BRITISH COLUMBI,DIVORCED,CHRI NON SPEC
16938,WHITE,Non Aboriginal,MALE,48,Incarcerated,,DETERMINATE,1096,BRITISH COLUMBI,WIDOW(ER),NONE
16939,WHITE,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,1705,BRITISH COLUMBI,SINGLE,NONE
16940,S. E. ASIAN,Non Aboriginal,FEMALE,45,Supervised,FP,DETERMINATE,1369,BRITISH COLUMBI,DIVORCED,BUDDHIST
16941,WHITE,Non Aboriginal,MALE,55,Supervised,DP,DETERMINATE,1461,BRITISH COLUMBI,SINGLE,NONE
16942,WHITE,Non Aboriginal,MALE,46,Supervised,DP,DETERMINATE,2943,BRITISH COLUMBI,SINGLE,CHRI NON SPEC
16943,FIRST NATIONS,Aboriginal,MALE,43,Supervised,SR-RES,DETERMINATE,1096,BRITISH COLUMBI,MARRIED,NONE
16944,WHITE,Non Aboriginal,MALE,57,Supervised,SR,DETERMINATE,851,BRITISH COLUMBI,SINGLE,NONE
16945,WHITE,Non Aboriginal,MALE,58,Supervised,FP,DETERMINATE,2557,BRITISH COLUMBI,MARRIED,NONE
16946,S. E. ASIAN,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,1919,BRITISH COLUMBI,SINGLE,BUDDHIST
16947,WHITE,Non Aboriginal,MALE,37,Incarcerated,,DETERMINATE,3287,BRITISH COLUMBI,MARRIED,CATHOLIC - ROMA
16948,WHITE,Non Aboriginal,MALE,41,Incarcerated,,DETERMINATE,2934,BRITISH COLUMBI,WIDOW(ER),BUDDHIST
16949,WHITE,Non Aboriginal,MALE,79,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBI,MARRIED,
16950,WHITE,Non Aboriginal,MALE,49,Incarcerated,,DETERMINATE,1096,BRITISH COLUMBI,COMMON LAW,ANGLICAN(EPIS.
16951,WHITE,Non Aboriginal,MALE,32,Supervised,SR,DETERMINATE,899,BRITISH COLUMBI,SINGLE,NONE
16952,WHITE,Non Aboriginal,MALE,23,Incarcerated,,DETERMINATE,1095,BRITISH COLUMBI,COMMON LAW,NONE
16953,WHITE,Non Aboriginal,MALE,58,Supervised,DP,INDETERMINATE,0,BRITISH COLUMBI,COMMON LAW,JUDAISM
16954,WHITE,Non Aboriginal,MALE,25,Supervised,LTSO-RES,DETERMINATE,1461,BRITISH COLUMBI,COMMON LAW,MUSLIM
16955,WHITE,Non Aboriginal,MALE,49,Supervised,FP,DETERMINATE,1277,BRITISH COLUMBI,SINGLE,NONE
16956,WHITE,Non Aboriginal,MALE,25,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,ATHEIST
16957,FIRST NATIONS,Aboriginal,MALE,53,Incarcerated,,DETERMINATE,1020,BRITISH COLUMBI,SINGLE,ANGLICAN(EPIS.
16958,SOUTH ASIAN,Non Aboriginal,MALE,49,Supervised,DP,DETERMINATE,1188,BRITISH COLUMBI,MARRIED,CATHOLIC - ROMA
16959,METIS,Aboriginal,MALE,40,Supervised,SR,DETERMINATE,1703,BRITISH COLUMBI,MARRIED,OTHER
16960,WHITE,Non Aboriginal,MALE,57,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBI,SINGLE,CATHOLIC - ROMA
16961,METIS,Aboriginal,MALE,49,Supervised,SR-RES,DETERMINATE,3815,BRITISH COLUMBI,SINGLE,CHRISTIAN & MIS
16962,WHITE,Non Aboriginal,MALE,54,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
16963,WHITE,Non Aboriginal,MALE,48,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,BUDDHIST
16964,WHITE,Non Aboriginal,MALE,64,Incarcerated,,DETERMINATE,2191,ONTARIO,SINGLE,CATHOLIC - ROMA
16965,WHITE,Non Aboriginal,MALE,29,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,NONE
16966,WHITE,Non Aboriginal,MALE,50,Incarcerated,,DETERMINATE,4905,ONTARIO,SEPARATED,CATHOLIC - ROMA
16967,ARAB/WEST ASIAN,Non Aboriginal,MALE,48,Incarcerated,,DETERMINATE,1673,ONTARIO,COMMON LAW,MUSLIM
16968,WHITE,Non Aboriginal,MALE,76,Supervised,FP,INDETERMINATE,0,ONTARIO,MARRIED,CATH NON-SPEC
16969,SOUTH ASIAN,Non Aboriginal,MALE,32,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,MUSLIM
16970,WHITE,Non Aboriginal,MALE,37,Incarcerated,,INDETERMINATE,0,ONTARIO,DIVORCED,CHRISTIAN & MIS
16971,WHITE,Non Aboriginal,MALE,50,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,CHRI NON SPEC
16972,SOUTH ASIAN,Non Aboriginal,FEMALE,27,Supervised,DP,DETERMINATE,731,ONTARIO,SINGLE,CATH NON-SPEC
16973,WHITE,Non Aboriginal,MALE,50,Supervised,SR,DETERMINATE,1096,ONTARIO,SINGLE,CHRISTIAN REFOR
16974,WHITE,Non Aboriginal,MALE,37,Incarcerated,,DETERMINATE,2800,ONTARIO,SEPARATED,OTHER
16975,WHITE,Non Aboriginal,MALE,25,Incarcerated,,DETERMINATE,994,ONTARIO,SINGLE,NONE
16976,WHITE,Non Aboriginal,MALE,44,Incarcerated,,DETERMINATE,1142,ONTARIO,COMMON LAW,CATHOLIC - ROMA
16977,BLACK,Non Aboriginal,MALE,31,Incarcerated,,DETERMINATE,3259,ONTARIO,COMMON LAW,CHRISTIAN REFOR
16978,WHITE,Non Aboriginal,MALE,37,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,CHRISTIAN REFOR
16979,WHITE,Non Aboriginal,MALE,41,Incarcerated,,DETERMINATE,1103,ONTARIO,COMMON LAW,CATHOLIC - ROMA
16980,FIRST NATIONS,Aboriginal,MALE,55,Supervised,SR-RES,DETERMINATE,1277,ONTARIO,DIVORCED,CATHOLIC - ROMA
16981,OTHER,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,1461,ONTARIO,SINGLE,CHRI NON SPEC
16982,WHITE,Non Aboriginal,MALE,32,Supervised,SR-RES,DETERMINATE,731,ONTARIO,SINGLE,JUDAISM
16983,WHITE,Non Aboriginal,MALE,51,Incarcerated,,DETERMINATE,730,ONTARIO,SINGLE,NONE
16984,ARAB/WEST ASIAN,Non Aboriginal,MALE,66,Supervised,SR,DETERMINATE,2191,ONTARIO,MARRIED,MUSLIM
16985,WHITE,Non Aboriginal,MALE,36,Supervised,SR-RES,DETERMINATE,2588,ONTARIO,COMMON LAW,NONE
16986,FIRST NATIONS,Aboriginal,MALE,36,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,NONE
16987,LATIN AMERICAN,Non Aboriginal,MALE,29,Incarcerated,,DETERMINATE,2464,ONTARIO,COMMON LAW,MUSLIM
16988,WHITE,Non Aboriginal,MALE,22,Incarcerated,,DETERMINATE,1005,ONTARIO,SINGLE,NONE
16989,WHITE,Non Aboriginal,MALE,45,Supervised,SR-RES,DETERMINATE,731,ONTARIO,DIVORCED,CATHOLIC - ROMA
16990,WHITE,Non Aboriginal,MALE,29,Supervised,SR,DETERMINATE,2109,ONTARIO,COMMON LAW,PENTECOSTAL ASS
16991,WHITE,Non Aboriginal,MALE,38,Incarcerated,,DETERMINATE,1275,ONTARIO,SINGLE,CATHOLIC - ROMA
16992,WHITE,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,731,ONTARIO,SEPARATED,CHRI NON SPEC
16993,BLACK,Non Aboriginal,FEMALE,26,Incarcerated,,DETERMINATE,5479,ONTARIO,SINGLE,NONE
16994,FIRST NATIONS,Aboriginal,MALE,36,Incarcerated,,DETERMINATE,2677,ONTARIO,SINGLE,CHRISTIAN REFOR
16995,FIRST NATIONS,Aboriginal,MALE,39,Incarcerated,,DETERMINATE,731,ALBERTA,SINGLE,CATHOLIC - NATI
16996,FIRST NATIONS,Aboriginal,MALE,25,Supervised,SR,DETERMINATE,945,MANITOBA,MARRIED,NATIVE SPIRITUA
16997,FIRST NATIONS,Aboriginal,MALE,21,Incarcerated,,DETERMINATE,730,ALBERTA,SINGLE,NONE
16998,WHITE,Non Aboriginal,MALE,43,Supervised,DP,DETERMINATE,730,MANITOBA,SINGLE,NONE
16999,WHITE,Non Aboriginal,MALE,49,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,PROT NON-SPEC
17000,FIRST NATIONS,Aboriginal,MALE,24,Incarcerated,,DETERMINATE,1014,ALBERTA,SINGLE,
17001,FIRST NATIONS,Aboriginal,MALE,32,Incarcerated,,DETERMINATE,2680,MANITOBA,SINGLE,CATHOLIC - ROMA
17002,WHITE,Non Aboriginal,MALE,48,Supervised,DP,DETERMINATE,2860,MANITOBA,COMMON LAW,CHRISTIAN & MIS
17003,FIRST NATIONS,Aboriginal,MALE,38,Incarcerated,,DETERMINATE,2830,SASKATCHEWAN,SINGLE,NONE
17004,WHITE,Non Aboriginal,MALE,24,Incarcerated,,DETERMINATE,1826,SASKATCHEWAN,SINGLE,MAHAYANA BUDD
17005,WHITE,Non Aboriginal,MALE,42,Incarcerated,,DETERMINATE,1034,MANITOBA,SINGLE,CATHOLIC - ROMA
17006,WHITE,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,851,ALBERTA,SINGLE,PROT NON-SPEC
17007,WHITE,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,1271,ALBERTA,SINGLE,
